second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
183.0,18,7,5,0.71428573,0.85714287,1.0,1.0,0.162994384765625,392,0.7340824,0.8014981,0,0,0,13
183.0,6,0,1,0.14285715,0.14285715,0.0,0.0,0.0,106,0.19850187,0.19850187,0,0,0,6
183.0,28,7,1,0.14285715,0.85714287,0.0,1.0,0.0,36,0.06741573,0.8014981,0,0,0,10
184.0,32,7,1,0.2,0.8,0.039951235,0.16043386,0.0630035400390625,89,0.19264069,0.77056277,0,0,0,3
184.0,28,7,3,0.6,0.8,0.12048262,0.16043386,0.19000244140625,267,0.5779221,0.77056277,0,0,0,13
184.0,5,0,1,0.2,0.2,0.8395661,0.8395661,1.324005126953125,106,0.22943723,0.22943723,0,0,0,5
185.0,12,7,1,1.0,1.0,1.0,1.0,0.055999755859375,89,1.0,1.0,0,0,0,3
187.0,27,7,3,0.75,0.75,0.6687649,0.6687649,0.10699462890625,214,0.66875,0.66875,0,0,0,12
187.0,2,0,1,0.25,0.25,0.3312351,0.3312351,0.0529937744140625,106,0.33125,0.33125,0,0,0,6
188.0,27,7,1,0.25,1.0,0.82916075,1.0,0.3300018310546875,89,0.25,1.0,0,0,0,13
188.0,11,7,3,0.75,1.0,0.17083925,1.0,0.0679931640625,267,0.75,1.0,0,0,0,12
189.0,1,0,1,0.5,0.5,1.0,1.0,0.08599853515625,106,0.74647886,0.74647886,0,0,0,10
189.0,11,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,13
192.0,17,7,1,1.0,1.0,1.0,1.0,0.0619964599609375,89,1.0,1.0,0,0,0,3
194.0,15,7,1,1.0,1.0,1.0,1.0,0.0399932861328125,89,1.0,1.0,0,0,0,3
198.0,33,7,1,1.0,1.0,1.0,1.0,0.0410003662109375,89,1.0,1.0,0,0,0,3
199.0,25,7,4,1.0,1.0,1.0,1.0,0.09600830078125,356,1.0,1.0,0,0,0,12
200.0,2,0,1,0.5,0.5,1.0,1.0,0.042999267578125,106,0.74647886,0.74647886,0,0,0,7
